Order ID,Bill Number,Date Time,Type,Customer Name,Customer Phone,Table,Payment Method,Subtotal,Tax,Discount,Total Amount,Status,Items Summary
"10567","10567","2026-06-23T22:56:05.000+05:30","DINE-IN","Walk-in Guest","","","UPI","307","15","0","276","completed","Peach Ice Tea (Regular) (1)"
"10661","10661","2026-06-23T22:48:45.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","418","21","0","432","completed","60 Pc Wings (12 Dips) (1)"
"10659","10659","2026-06-23T22:46:36.000+05:30","DINE-IN","Walk-in Guest","","","Cash","352","18","0","364","completed","9 Pc Wings (3 Dips) (1)"
"10561","10561","2026-06-23T22:35:17.000+05:30","DINE-IN","Walk-in Guest","","","UPI","328","16","0","296","completed","Kunafa Pistachio Shake (Large) (1)"
"10431","10431","2026-06-23T22:34:35.000+05:30","DINE-IN","Walk-in Guest","","","Cash","388","19","0","400","completed","Lime Ice Tea (Regular) (1)"
"10432","10432","2026-06-23T22:30:55.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","287","14","0","296","completed","Lime Ice Tea (Large) (1)"
"10563","10563","2026-06-23T22:28:08.000+05:30","TAKEAWAY","Walk-in Guest","","","Cash","296","15","0","268","completed","Coca-Cola (Regular) (1)"
"10662","10662","2026-06-23T22:26:39.000+05:30","DINE-IN","Walk-in Guest","","","UPI","268","13","0","276","completed","3 Pc Strips (1 Dip) (1)"
"10562","10562","2026-06-23T22:25:59.000+05:30","DINE-IN","Walk-in Guest","","","UPI","409","20","0","369","completed","Vanilla Softy (1)"
"10559","10559","2026-06-23T22:25:36.000+05:30","DINE-IN","Walk-in Guest","","","UPI","310","15","0","279","completed","Chocolate Shake (Large) (1)"
"10560","10560","2026-06-23T22:24:52.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","377","19","0","340","completed","Kunafa Pistachio Shake (Regular) (1)"
"10664","10664","2026-06-23T22:20:23.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","297","15","0","307","completed","9 Pc Strips (3 Dips) (1)"
"10569","10569","2026-06-23T22:19:18.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","274","14","0","248","completed","Lime Ice Tea (Regular) (1)"
"10564","10564","2026-06-23T22:17:49.000+05:30","DINE-IN","Walk-in Guest","","","UPI","403","20","0","364","completed","Coca-Cola (Large) (1)"
"10658","10658","2026-06-23T22:13:11.000+05:30","TAKEAWAY","Walk-in Guest","","","Cash","321","16","0","332","completed","6 Pc Wings (2 Dips) (1)"
"10430","10430","2026-06-23T22:10:10.000+05:30","DINE-IN","Walk-in Guest","","","Cash","263","13","0","272","completed","Peach Ice Tea (Large) (1)"
"10566","10566","2026-06-23T22:03:31.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","398","20","0","359","completed","Sprite (Large) (1)"
"10568","10568","2026-06-23T22:02:00.000+05:30","DINE-IN","Walk-in Guest","","","UPI","430","22","0","389","completed","Peach Ice Tea (Large) (1)"
"10429","10429","2026-06-23T22:01:27.000+05:30","DINE-IN","Walk-in Guest","","","UPI","411","21","0","425","completed","Peach Ice Tea (Regular) (1)"
"10660","10660","2026-06-23T22:00:37.000+05:30","DINE-IN","Walk-in Guest","","","Cash","333","17","0","344","completed","20 Pc Wings (6 Dips) (1)"
"10557","10557","2026-06-23T21:54:01.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","331","17","0","299","completed","Biscoff Shake (Large) (1)"
"10556","10556","2026-06-23T21:52:23.000+05:30","DINE-IN","Walk-in Guest","","","UPI","373","19","0","337","completed","Biscoff Shake (Regular) (1)"
"10550","10550","2026-06-23T21:50:40.000+05:30","DINE-IN","Walk-in Guest","","","UPI","408","20","0","368","completed","Salad - Protein Max (Chicken) (1)"
"10650","10650","2026-06-23T21:48:25.000+05:30","DINE-IN","Walk-in Guest","","","Cash","280","14","0","289","completed","Signature Gyro (Signature) (1)"
"10427","10427","2026-06-23T21:45:48.000+05:30","DINE-IN","Walk-in Guest","","","UPI","414","21","0","428","completed","Sprite (Regular) (1)"
"10426","10426","2026-06-23T21:38:06.000+05:30","DINE-IN","Walk-in Guest","","","Cash","268","13","0","276","completed","Coca-Cola (Large) (1)"
"10428","10428","2026-06-23T21:34:55.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","260","13","0","269","completed","Sprite (Large) (1)"
"10558","10558","2026-06-23T21:31:29.000+05:30","DINE-IN","Walk-in Guest","","","UPI","395","20","0","357","completed","Chocolate Shake (Regular) (1)"
"10548","10548","2026-06-23T21:28:35.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","386","19","0","348","completed","Lebanese Rice - Protein Max (Chicken) (1)"
"10555","10555","2026-06-23T21:27:47.000+05:30","DINE-IN","Walk-in Guest","","","UPI","307","15","0","276","completed","Strawberry Shake (Large) (1)"
"10654","10654","2026-06-23T21:27:05.000+05:30","DINE-IN","Walk-in Guest","","","UPI","280","14","0","289","completed","4 Pc Leg & Thigh (2 Dips) (1)"
"10655","10655","2026-06-23T21:23:50.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","391","20","0","404","completed","8 Pc Leg & Thigh (4 Dips) (1)"
"10425","10425","2026-06-23T21:22:33.000+05:30","DINE-IN","Walk-in Guest","","","Cash","407","20","0","420","completed","Coca-Cola (Regular) (1)"
"10424","10424","2026-06-23T21:22:22.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","267","13","0","275","completed","Vanilla Softy (1)"
"10652","10652","2026-06-23T21:19:58.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","266","13","0","275","completed","Pesto Gyro (1)"
"10553","10553","2026-06-23T21:19:22.000+05:30","DINE-IN","Walk-in Guest","","","Cash","301","15","0","272","completed","Vanilla Shake (Large) (1)"
"10554","10554","2026-06-23T21:19:03.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","398","20","0","359","completed","Strawberry Shake (Regular) (1)"
"a5ffcce7-f8ca-45b4-9ab5-aea72de3c6fd","1107","2026-06-23T15:44:04.677Z","delivery","Online Customer","9999944673","","online","258","46","0","304","ready","Item (2)"
"4188249e-0ccd-4bc3-b883-62c8db2cddfc","1106","2026-06-23T15:44:04.018Z","delivery","Customer 100","999999100","T15","cash","269","48","0","317","completed","Item (1) | Item (2)"
"c412463e-c266-46cf-9ffe-9cf177befb36","1105","2026-06-23T15:44:04.015Z","dine-in","Walk-in Guest","","T10","wallet","519","93","0","612","completed","Item (3) | Item (1)"
"2a810599-05c2-4d85-a231-85fda46617ef","1104","2026-06-23T15:44:04.013Z","dine-in","Walk-in Guest","","T7","card","438","79","0","517","completed","Item (2) | Item (2)"
"a8165208-3420-40e4-ac75-efde2cfc1513","1103","2026-06-23T15:44:04.010Z","dine-in","Walk-in Guest","","T10","cash","449","81","0","530","completed","Item (2) | Item (1)"
"06b1c3be-3742-46af-a43b-7e48576b3062","1102","2026-06-23T15:44:04.008Z","delivery","Walk-in Guest","","T20","wallet","269","48","0","317","completed","Item (2) | Item (1)"
"6181b815-9f9f-4c5c-a912-a6d92ee39b01","1101","2026-06-23T15:44:04.006Z","dine-in","Customer 95","99999995","T14","card","698","126","0","824","completed","Item (2) | Item (2)"
"5a140e3b-a67b-4263-bf3c-278b742d478c","1100","2026-06-23T15:44:04.003Z","dine-in","Walk-in Guest","","T2","cash","717","129","0","846","completed","Item (1) | Item (2)"
"265c816e-fb62-44d9-bda9-8e1cc85ea73b","1099","2026-06-23T15:44:04.000Z","dine-in","Walk-in Guest","","T14","wallet","318","57","0","375","completed","Item (2) | Item (2)"
"fa2b7560-877e-4c36-83c1-4a20a0c3dfe4","1098","2026-06-23T15:44:03.998Z","delivery","Walk-in Guest","","T10","card","400","72","0","472","completed","Item (2) | Item (2)"
"1f2388f6-00fa-44d2-9c79-a194cb21abbf","1097","2026-06-23T15:44:03.996Z","dine-in","Walk-in Guest","","T12","cash","500","90","0","590","completed","Item (3) | Item (2)"
"29dc6ff5-5ba6-43ae-9f40-1455dee5998f","1096","2026-06-23T15:44:03.993Z","dine-in","Customer 90","99999990","T11","wallet","300","54","0","354","completed","Item (2) | Item (1)"
"b304f453-fe3b-41c8-8faf-6503de2971ad","1095","2026-06-23T15:44:03.990Z","dine-in","Walk-in Guest","","T16","card","338","61","0","399","completed","Item (2) | Item (2)"
"27a8cf0c-7fda-4821-b81b-e64b5427bfa1","1094","2026-06-23T15:44:03.988Z","delivery","Walk-in Guest","","T11","cash","536","96","0","632","completed","Item (2) | Item (2)"
"33b804a1-1114-4f93-9b1c-ff0c6f99a520","1093","2026-06-23T15:44:03.986Z","dine-in","Walk-in Guest","","T8","wallet","956","172","0","1128","completed","Item (3) | Item (1)"
"c83fc4bf-f764-4ae1-b9e8-deba520f6f80","1092","2026-06-23T15:44:03.983Z","dine-in","Walk-in Guest","","T9","card","400","72","0","472","completed","Item (2) | Item (2)"
"2987aba6-5957-4eea-ad93-5c609ffbbfe4","1091","2026-06-23T15:44:03.981Z","dine-in","Customer 85","99999985","T9","cash","529","95","0","624","completed","Item (1) | Item (2)"
"36d6cdd1-1c64-4733-9c29-0cd4d0ecfbfe","1090","2026-06-23T15:44:03.979Z","delivery","Walk-in Guest","","T9","wallet","197","35","0","232","completed","Item (2) | Item (1)"
"7433ad03-f401-4a4a-82e9-4ddde9a2c593","1089","2026-06-23T15:44:03.977Z","dine-in","Walk-in Guest","","T9","card","495","89","0","584","completed","Item (3) | Item (2)"
"7ec5729c-99a2-4438-a0e8-af4ef9a15e7f","1088","2026-06-23T15:44:03.975Z","dine-in","Walk-in Guest","","T17","cash","858","154","0","1012","completed","Item (2) | Item (2)"
"400bc889-853f-4fa7-843c-5aa0b26d081e","1087","2026-06-23T15:44:03.972Z","dine-in","Walk-in Guest","","T15","wallet","500","90","0","590","completed","Item (3) | Item (2)"
"a188f705-8c69-4e5d-8ab3-553289cb88b3","1086","2026-06-23T15:44:03.970Z","delivery","Customer 80","99999980","T19","card","1087","196","0","1283","completed","Item (2) | Item (1)"
"6aca0d0c-85d5-4d5d-aab0-161ac98533e1","1085","2026-06-23T15:44:03.968Z","dine-in","Walk-in Guest","","T8","cash","847","152","0","999","completed","Item (3) | Item (1)"
"dcc85a60-94b9-41ea-b700-b786b1cb7b83","1084","2026-06-23T15:44:03.965Z","dine-in","Walk-in Guest","","T4","wallet","847","152","0","999","completed","Item (3) | Item (1)"
"4e94d1f6-5dd6-40c3-b981-1e3f2ab66d21","1083","2026-06-23T15:44:03.963Z","dine-in","Walk-in Guest","","T11","card","468","84","0","552","completed","Item (1) | Item (1)"
"4d470a4e-df9f-457a-9e90-bad79ca4816c","1082","2026-06-23T15:44:03.960Z","delivery","Walk-in Guest","","T8","cash","500","90","0","590","completed","Item (3) | Item (2)"
"105ff7fd-20df-4d87-b30e-45de578901d2","1081","2026-06-23T15:44:03.958Z","dine-in","Customer 75","99999975","T16","wallet","629","113","0","742","completed","Item (3) | Item (1)"
"10c83d65-e9b2-4fc2-81de-12b32552791b","1080","2026-06-23T15:44:03.956Z","dine-in","Walk-in Guest","","T13","card","169","30","0","199","completed","Item (1) | Item (1)"
"82b02f3d-9b49-4c33-ba87-a89385a81de1","1079","2026-06-23T15:44:03.953Z","dine-in","Walk-in Guest","","T11","cash","679","122","0","801","completed","Item (1) | Item (2)"
"c39256e3-f84b-42b8-983e-30a8ca5b34e8","1078","2026-06-23T15:44:03.951Z","delivery","Walk-in Guest","","T7","wallet","400","72","0","472","completed","Item (3) | Item (1)"
"36109770-547e-4424-8070-975899ae1a7a","1077","2026-06-23T15:44:03.948Z","dine-in","Walk-in Guest","","T13","card","647","116","0","763","completed","Item (2) | Item (1)"
"6adc5ca7-3efe-45b9-ad53-f6e16ea20503","1076","2026-06-23T15:44:03.946Z","dine-in","Customer 70","99999970","T15","cash","247","44","0","291","completed","Item (1) | Item (2)"
"576d1590-9ad7-4b36-864a-3e4748cac8ac","1075","2026-06-23T15:44:03.944Z","dine-in","Walk-in Guest","","T9","wallet","717","129","0","846","completed","Item (1) | Item (2)"
"81f8ebee-3b89-4d8e-bb96-5d68ee982594","1074","2026-06-23T15:44:03.941Z","delivery","Walk-in Guest","","T4","card","149","27","0","176","completed","Item (1) | Item (1)"
"80c5a459-49fb-4481-be1b-934676d4065f","1073","2026-06-23T15:44:03.939Z","dine-in","Walk-in Guest","","T14","cash","397","71","0","468","completed","Item (3) | Item (1)"
"ce0cacd2-e9eb-4633-8e77-0cd3b5c1ef36","1072","2026-06-23T15:44:03.937Z","dine-in","Walk-in Guest","","T8","wallet","289","52","0","341","completed","Item (1) | Item (2)"
"04b51a97-8803-400a-80fa-69d7fb19c340","1071","2026-06-23T15:44:03.935Z","dine-in","Customer 65","99999965","T6","card","445","80","0","525","completed","Item (3) | Item (2)"
"735b6e99-0080-4200-bd77-02874e65d426","1070","2026-06-23T15:44:03.933Z","delivery","Walk-in Guest","","T7","cash","497","89","0","586","completed","Item (3) | Item (2)"
"b04c56f9-fc56-4191-9a5f-55a4f2e45a39","1069","2026-06-23T15:44:03.931Z","dine-in","Walk-in Guest","","T8","wallet","400","72","0","472","completed","Item (2) | Item (2)"
"76fd753b-0397-4c98-9a24-09858b55f74c","1068","2026-06-23T15:44:03.929Z","dine-in","Walk-in Guest","","T6","card","426","77","0","503","completed","Item (3) | Item (1)"
"6286d132-ffca-45af-b74e-2880702df388","1067","2026-06-23T15:44:03.926Z","dine-in","Walk-in Guest","","T9","cash","807","145","0","952","completed","Item (2) | Item (1)"
"0fee070d-8ad1-4374-965e-ad4ff0008f07","1066","2026-06-23T15:44:03.924Z","delivery","Customer 60","99999960","T16","wallet","1247","224","0","1471","completed","Item (3) | Item (2)"
"8a5b3b2a-18d4-435c-ac3e-aec4dd68f1e4","1065","2026-06-23T15:44:03.922Z","dine-in","Walk-in Guest","","T20","card","288","52","0","340","completed","Item (1) | Item (1)"
"a36cd683-d3b5-4ddb-a33a-bf6db252050f","1064","2026-06-23T15:44:03.919Z","dine-in","Walk-in Guest","","T20","cash","449","81","0","530","completed","Item (1) | Item (2)"
"f554a6a7-9291-4385-8681-56e03e202e4b","1063","2026-06-23T15:44:03.917Z","dine-in","Walk-in Guest","","T6","wallet","847","152","0","999","completed","Item (3) | Item (1)"
"8e5a6c5b-9b7a-4684-ad22-ac7c05659e30","1062","2026-06-23T15:44:03.915Z","delivery","Walk-in Guest","","T14","card","797","143","0","940","completed","Item (2) | Item (1)"
"c820365f-27bb-4092-8f30-7c0852f4b647","1061","2026-06-23T15:44:03.912Z","dine-in","Customer 55","99999955","T19","cash","747","134","0","881","completed","Item (2) | Item (1)"
"32fefe99-3d3a-4a13-9a5b-478e4b1af914","1060","2026-06-23T15:44:03.910Z","dine-in","Walk-in Guest","","T6","wallet","847","152","0","999","completed","Item (2) | Item (1)"
"d741b52b-45fe-42fb-b689-40670e8c0f72","1059","2026-06-23T15:44:03.908Z","dine-in","Walk-in Guest","","T7","card","847","152","0","999","completed","Item (3) | Item (1)"
"0277d83e-ef95-429d-8cd5-0acb0b2429e2","1058","2026-06-23T15:44:03.906Z","delivery","Walk-in Guest","","T12","cash","549","99","0","648","completed","Item (3) | Item (1)"
"b9d6ac1e-85be-49b1-8f15-64af2d410b86","1057","2026-06-23T15:44:03.904Z","dine-in","Walk-in Guest","","T15","wallet","300","54","0","354","completed","Item (2) | Item (1)"
"d177759e-2bd0-4ed9-b4a4-36098d9b1ca5","1056","2026-06-23T15:44:03.901Z","dine-in","Customer 50","99999950","T17","card","349","63","0","412","completed","Item (1) | Item (1)"
"501cef05-9ffa-47ac-b1a0-2bfc0de8689b","1055","2026-06-23T15:44:03.899Z","dine-in","Walk-in Guest","","T14","cash","1047","188","0","1235","completed","Item (2) | Item (1)"
"731ff612-c0b1-4864-a07a-fd2d99b5e45d","1054","2026-06-23T15:44:03.897Z","delivery","Walk-in Guest","","T2","wallet","548","99","0","647","completed","Item (1) | Item (1)"
"1b0b1a4e-df27-4b18-b6c7-199c7eb68755","1053","2026-06-23T15:44:03.895Z","dine-in","Walk-in Guest","","T16","card","438","79","0","517","completed","Item (1) | Item (1)"
"4fde84de-30e8-4057-95d4-1004f1445b71","1052","2026-06-23T15:44:03.893Z","dine-in","Walk-in Guest","","T7","cash","338","61","0","399","completed","Item (2) | Item (2)"
"00c407d2-d7f9-45fe-88bb-ee4c4f837302","1051","2026-06-23T15:44:03.891Z","dine-in","Customer 45","99999945","T16","wallet","498","90","0","588","completed","Item (1) | Item (1)"
"9584137f-6321-42e7-ad6f-799fa6f32cd1","1050","2026-06-23T15:44:03.889Z","delivery","Walk-in Guest","","T9","card","1935","348","0","2283","completed","Item (3) | Item (2)"
"45dd11c7-6873-4f5c-affa-156991e4e484","1049","2026-06-23T15:44:03.886Z","dine-in","Walk-in Guest","","T1","cash","318","57","0","375","completed","Item (1) | Item (1)"
"66924fe7-b37b-48f9-8e37-491ca7ee4381","1048","2026-06-23T15:44:03.884Z","dine-in","Walk-in Guest","","T13","wallet","528","95","0","623","completed","Item (1) | Item (1)"
"3973a753-60d7-4282-98c2-03746af08fd6","1047","2026-06-23T15:44:03.882Z","dine-in","Walk-in Guest","","T12","card","449","81","0","530","completed","Item (2) | Item (1)"
"7ad02198-27bd-4a53-b876-cc2f0d4e1748","1046","2026-06-23T15:44:03.880Z","delivery","Customer 40","99999940","T16","cash","500","90","0","590","completed","Item (3) | Item (2)"
"9f0f1726-e663-45bb-95bc-fcf4f4f0cbe1","1045","2026-06-23T15:44:03.878Z","dine-in","Walk-in Guest","","T7","wallet","277","50","0","327","completed","Item (2) | Item (1)"
"be8fc6f8-3372-4a8d-b170-8806448bceff","1044","2026-06-23T15:44:03.876Z","dine-in","Walk-in Guest","","T7","card","307","55","0","362","completed","Item (1) | Item (2)"
"4973d667-910a-4a60-b7da-70d3461733bf","1043","2026-06-23T15:44:03.873Z","dine-in","Walk-in Guest","","T4","cash","467","84","0","551","completed","Item (1) | Item (2)"
"a17f16ed-6a4b-43c2-9314-d011f3569d59","1042","2026-06-23T15:44:03.871Z","delivery","Walk-in Guest","","T5","wallet","500","90","0","590","completed","Item (3) | Item (2)"
"d9d38ef5-bc1a-4914-a163-451cf1732ffd","1041","2026-06-23T15:44:03.869Z","dine-in","Customer 35","99999935","T1","card","465","84","0","549","completed","Item (3) | Item (2)"
"ab273a84-3435-4c1e-a19c-0f4abe675b48","1040","2026-06-23T15:44:03.865Z","dine-in","Walk-in Guest","","T8","cash","200","36","0","236","completed","Item (1) | Item (1)"
"1e6ed7d6-16e3-4ccb-a89f-70e8c95a8294","1039","2026-06-23T15:44:03.863Z","dine-in","Walk-in Guest","","T7","wallet","449","81","0","530","completed","Item (1) | Item (2)"
"b6bdb7f6-c79f-4f5d-adf5-c7ab117abe9f","1038","2026-06-23T15:44:03.861Z","delivery","Walk-in Guest","","T6","card","747","134","0","881","completed","Item (1) | Item (2)"
"65ae8534-1b81-4fa4-9d41-202b4334ae82","1037","2026-06-23T15:44:03.859Z","dine-in","Walk-in Guest","","T20","cash","398","72","0","470","completed","Item (1) | Item (1)"
"1a901d7f-6199-4787-9951-8225705b3a35","1036","2026-06-23T15:44:03.857Z","dine-in","Customer 30","99999930","T3","wallet","996","179","0","1175","completed","Item (3) | Item (1)"
"e6237549-cdad-4629-be57-39cc329948a2","1035","2026-06-23T15:44:03.855Z","dine-in","Walk-in Guest","","T12","card","857","154","0","1011","completed","Item (3) | Item (2)"
"250d62de-1290-44d4-ae84-e29a8b7aae7e","1034","2026-06-23T15:44:03.853Z","delivery","Walk-in Guest","","T2","cash","199","36","0","235","completed","Item (1) | Item (1)"
"850143fc-071e-43f2-803e-808429d9ba86","1033","2026-06-23T15:44:03.851Z","dine-in","Walk-in Guest","","T14","wallet","300","54","0","354","completed","Item (1) | Item (2)"
"f5fe1eb9-e091-403b-b43b-d879e4cad88d","1032","2026-06-23T15:44:03.849Z","dine-in","Walk-in Guest","","T3","card","599","108","0","707","completed","Item (1) | Item (1)"
"c2149a37-e758-4360-a7ee-be1a42f11364","1031","2026-06-23T15:44:03.847Z","dine-in","Customer 25","99999925","T19","cash","636","114","0","750","completed","Item (2) | Item (2)"
"98e2c016-b708-40e6-a57a-389ee11b0e85","1030","2026-06-23T15:44:03.845Z","delivery","Walk-in Guest","","T15","wallet","587","106","0","693","completed","Item (2) | Item (1)"
"9be6df37-6db7-42f0-90f6-733d4806c0c6","1029","2026-06-23T15:44:03.843Z","dine-in","Walk-in Guest","","T6","card","997","179","0","1176","completed","Item (3) | Item (1)"
"bc5586ee-e8e2-43c4-a8ea-79e9524ff00c","1028","2026-06-23T15:44:03.841Z","dine-in","Walk-in Guest","","T9","cash","1027","185","0","1212","completed","Item (2) | Item (1)"
"9f3f92d7-c77e-489a-b34a-75fef3a7052d","1027","2026-06-23T15:44:03.839Z","dine-in","Walk-in Guest","","T20","wallet","816","147","0","963","completed","Item (3) | Item (1)"
"2cd2906c-72e4-422f-918b-fd2d3ab38f59","1026","2026-06-23T15:44:03.837Z","delivery","Customer 20","99999920","T13","card","400","72","0","472","completed","Item (3) | Item (1)"
"a4838a19-b8d7-4241-a076-44e7478bd373","1025","2026-06-23T15:44:03.835Z","dine-in","Walk-in Guest","","T18","cash","397","71","0","468","completed","Item (3) | Item (1)"
"ff42f336-9d05-4613-99fd-c021c520e905","1024","2026-06-23T15:44:03.833Z","dine-in","Walk-in Guest","","T9","wallet","296","53","0","349","completed","Item (2) | Item (2)"
"a7448d4a-7cd8-494f-8fe4-59e6ebfcd037","1023","2026-06-23T15:44:03.830Z","dine-in","Walk-in Guest","","T2","card","947","170","0","1117","completed","Item (3) | Item (2)"
"134abf0d-2934-41a3-8bb1-eb7e6464a4bc","1022","2026-06-23T15:44:03.829Z","delivery","Walk-in Guest","","T11","cash","649","117","0","766","completed","Item (3) | Item (1)"
"4431fdf4-617b-4549-9c71-6335680e62bc","1021","2026-06-23T15:44:03.827Z","dine-in","Customer 15","99999915","T16","wallet","307","55","0","362","completed","Item (3) | Item (1)"
"a9f384da-36f2-4f88-b4f0-449c8398f37b","1020","2026-06-23T15:44:03.825Z","dine-in","Walk-in Guest","","T3","card","300","54","0","354","completed","Item (1) | Item (2)"
"4ae122d3-33be-4b66-8a52-8d57b449d76d","1019","2026-06-23T15:44:03.822Z","dine-in","Walk-in Guest","","T1","cash","558","100","0","658","completed","Item (1) | Item (2)"
"4eb8126f-e508-41f2-896a-bf41029939cd","1018","2026-06-23T15:44:03.820Z","delivery","Walk-in Guest","","T18","wallet","449","81","0","530","completed","Item (1) | Item (2)"
"dff41675-ba3e-4126-8aca-842985555c16","1017","2026-06-23T15:44:03.818Z","dine-in","Walk-in Guest","","T17","card","369","66","0","435","completed","Item (3) | Item (1)"
"25d424f7-977e-4a8f-b53a-20c202905f17","1016","2026-06-23T15:44:03.816Z","dine-in","Customer 10","99999910","T1","cash","176","32","0","208","completed","Item (2) | Item (2)"
"03167a3f-43c7-49d3-b2e7-63a662200c19","1015","2026-06-23T15:44:03.814Z","dine-in","Walk-in Guest","","T9","wallet","500","90","0","590","completed","Item (3) | Item (2)"
"ea09f78b-4e36-49f0-a3d2-3a03bd1ae7f1","1014","2026-06-23T15:44:03.812Z","delivery","Walk-in Guest","","T16","card","300","54","0","354","completed","Item (1) | Item (2)"
"eea3f069-25a5-4321-9bd8-1b3847d45ee9","1013","2026-06-23T15:44:03.810Z","dine-in","Walk-in Guest","","T12","cash","699","126","0","825","completed","Item (2) | Item (1)"
"8ff7cf3d-6420-4928-b1ae-c13f26971fef","1012","2026-06-23T15:44:03.808Z","dine-in","Walk-in Guest","","T12","wallet","198","36","0","234","completed","Item (2) | Item (1)"
"8ddf6936-7aaf-470a-86e0-c7fb5bfb1b2a","1011","2026-06-23T15:44:03.806Z","dine-in","Customer 5","9999995","T19","card","947","170","0","1117","completed","Item (3) | Item (2)"
"b3a12405-ef4e-45bc-a7a0-e01f865017e8","1010","2026-06-23T15:44:03.804Z","delivery","Walk-in Guest","","T13","cash","200","36","0","236","completed","Item (1) | Item (1)"
"379b65df-8150-41a1-947a-24a170adbfa5","1009","2026-06-23T15:44:03.802Z","dine-in","Walk-in Guest","","T10","wallet","368","66","0","434","completed","Item (1) | Item (1)"
"2cae1564-1793-4ec5-9b5c-e67aa2be5323","1008","2026-06-23T15:44:03.799Z","dine-in","Walk-in Guest","","T19","card","388","70","0","458","completed","Item (1) | Item (1)"
"16c0345e-3bba-458b-a038-853424976e77","1007","2026-06-23T15:44:03.796Z","dine-in","Walk-in Guest","","T4","cash","1656","298","0","1954","completed","Item (2) | Item (2)"
"10656","10656","2026-06-23T21:08:40.000+05:30","DINE-IN","Walk-in Guest","","","UPI","294","15","0","304","completed","12 Pc Leg & Thigh (6 Dips) (1)"
"10657","10657","2026-06-23T21:07:55.000+05:30","DINE-IN","Walk-in Guest","","","UPI","365","18","0","377","completed","3 Pc Wings (1 Dip) (1)"
"10653","10653","2026-06-23T21:05:38.000+05:30","DINE-IN","Walk-in Guest","","","UPI","406","20","0","419","completed","Pesto Gyro (Signature) (1)"
"10552","10552","2026-06-23T21:05:21.000+05:30","DINE-IN","Walk-in Guest","","","UPI","404","20","0","288","completed","Vanilla Shake (Regular) (1)"
"10651","10651","2026-06-23T21:05:18.000+05:30","DINE-IN","Walk-in Guest","","","UPI","420","21","0","434","completed","Gyro - Protein Max (1)"
"10551","10551","2026-06-23T21:03:05.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","297","15","0","212","completed","Salad - Protein Max (Paneer) (1)"
"10549","10549","2026-06-23T21:00:50.000+05:30","DINE-IN","Walk-in Guest","","","UPI","319","16","0","227","completed","Lebanese Rice - Protein Max (Paneer) (1)"
"10536","10536","2026-06-23T20:57:17.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","384","19","0","274","completed","Lebanese Rice Bowl (Paneer) (1)"
"10648","10648","2026-06-23T20:53:50.000+05:30","DINE-IN","Walk-in Guest","","","Cash","269","13","0","277","completed","Peri Peri Gyro (Signature) (1)"
"10419","10419","2026-06-23T20:51:50.000+05:30","DINE-IN","Walk-in Guest","","","UPI","403","20","0","416","completed","Biscoff Shake (Large) (1)"
"10542","10542","2026-06-23T20:47:51.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","437","22","0","312","completed","Lebanese Rice Box (1)"
"10645","10645","2026-06-23T20:46:36.000+05:30","DINE-IN","Walk-in Guest","","","UPI","426","21","0","440","completed","BBQ Gyro (1)"
"10538","10538","2026-06-23T20:46:25.000+05:30","DINE-IN","Walk-in Guest","","","UPI","406","20","0","289","completed","Signature Salad (Paneer) (1)"
"10649","10649","2026-06-23T20:42:59.000+05:30","TAKEAWAY","Walk-in Guest","","","Cash","406","20","0","419","completed","Signature Gyro (1)"
"10544","10544","2026-06-23T20:39:46.000+05:30","DINE-IN","Walk-in Guest","","","UPI","387","19","0","275","completed","Double Crunch Box (1)"
"10423","10423","2026-06-23T20:39:35.000+05:30","DINE-IN","Walk-in Guest","","","UPI","408","20","0","421","completed","Kunafa Pistachio Shake (Large) (1)"
"10541","10541","2026-06-23T20:38:33.000+05:30","DINE-IN","Walk-in Guest","","","UPI","280","14","0","200","completed","Signature Gyro Meal (1)"
"10420","10420","2026-06-23T20:37:14.000+05:30","TAKEAWAY","Walk-in Guest","","","Cash","271","14","0","280","completed","Chocolate Shake (Regular) (1)"
"10421","10421","2026-06-23T20:31:54.000+05:30","DINE-IN","Walk-in Guest","","","Cash","405","20","0","418","completed","Chocolate Shake (Large) (1)"
"10422","10422","2026-06-23T20:31:50.000+05:30","DINE-IN","Walk-in Guest","","","UPI","270","13","0","278","completed","Kunafa Pistachio Shake (Regular) (1)"
"10539","10539","2026-06-23T20:25:17.000+05:30","TAKEAWAY","Walk-in Guest","","","UPI","299","15","0","214","completed","Express Meal (1)"
